,0.5
4772932000,0.59939
4775766500,0.59923
4778031000,0.59913
4778721000,0.59927
4779443500,0.59936
4783264500,0.59905
4783266000,0.59922
4783326000,0.59933
4784160000,0.59948
4784650500,0.59974
4785829000,0.59975
4786083500,0.5999
4786157000,0.60012
4788418500,0.59999
4788660000,0.60021
4789339500,0.60028
4795645500,0.5997
4795985500,0.59978
4797163500,0.59978
4802733500,0.59926
4803017500,0.59936
4803341000,0.60097
4803797500,0.60103
4804199000,0.60106
4805172000,0.60106
4806434500,0.60103
4808381500,0.60091
4810454500,0.60082
4811156000,0.60089
4812658000,0.60085
4813380500,0.60093
4813767000,0.60103
4814900000,0.60108
4815671000,0.60115
4815904500,0.60129
4817921000,0.60119
4820958500,0.60094
4823842500,0.60076
4824008000,0.60082
4824235000,0.60092
4824880000,0.60093
4825885000,0.60099
4825955500,0.60117
4827461000,0.60114
4827789000,0.60131
4830848500,0.60111
4831256000,0.60118
4832737000,0.60125
4833429500,0.60133
4833544500,0.6015
4835460500,0.6014
4836386500,0.60144
4836442500,0.60162
4837102000,0.60162
4844792000,0.60079
4845347500,0.60096
4845957500,0.60102
4848560500,0.60082
4848599500,0.60092
4848879000,0.60101
4849042500,0.60112
4851419000,0.60094
4851455500,0.60107
4852237000,0.60113
4852476500,0.60121
4853512500,0.6012
4858162000,0.6008
4859653000,0.60088
4859690500,0.60099
4859794500,0.60114
4860289500,0.60125
4863383000,0.60101
4863800500,0.60115
4873133000,0.60018
4873596500,0.60024
4873671500,0.6004
4876009500,0.60027
4876668000,0.60035
4876673500,0.6005
4877565000,0.60054
4879126500,0.60051
4879496000,0.60059
4880195500,0.60061
4880870500,0.60067
4880900000,0.60077
4882595500,0.60071
4882626500,0.60085
4884519500,0.60074
4884881000,0.60088
4885369000,0.60098
4885588000,0.60113
4888718500,0.60098
4888834000,0.60115
4889853500,0.6012
4893664500,0.60092
4895265000,0.60085
4895827000,0.60101
4896990000,0.60106
4899391500,0.60089
4901118000,0.60083
4906455500,0.60027
4907648000,0.6003
4911888500,0.59997
4913691000,0.59992
4914060000,0.60001
4914405500,0.60007
4916208000,0.60003
4916901000,0.6001
4917512500,0.60016
4918638500,0.60013
4919027000,0.60018
4919476500,0.60033
4920123000,0.60037
4920917500,0.60036
4921779000,0.60048
4922095000,0.60054
4922315500,0.60063
4924751500,0.60064
4925245000,0.60077
4926251500,0.60079
4927929500,0.60072
4930408000,0.60061
4930716500,0.60081
4931314500,0.60089
4931317000,0.60116
4931423000,0.60129
4932920500,0.60125
4933295500,0.60134
4934368000,0.60172
4937465500,0.60146
4937594500,0.60159
4937792500,0.60166
4937808500,0.60177
4938930000,0.60178
4939093000,0.60186
4939540500,0.60188
4939703500,0.60206
4940909500,0.60217
4943997500,0.60191
4945331000,0.6019
4945465500,0.60199
4946875500,0.60206
4949452000,0.60189
4951877500,0.60174
4952349500,0.60189
4952653500,0.60195
4955419500,0.60179
4955782500,0.60205
4956170500,0.60217
4960257500,0.60178
4961184500,0.60185
4962555000,0.6018
4965914000,0.60148
4970942500,0.60101
4971088000,0.60109
4976300500,0.60061
4976612000,0.60068
4978665500,0.60058
4982355000,0.60022
4982529000,0.60039
4984804500,0.60026
4985266000,0.60038
4987475500,0.60029
4987551500,0.60045
4988142000,0.60048
4988863000,0.60053
4989766500,0.60056
4989839000,0.60066
4991013000,0.60065
4991647500,0.6008
4992103000,0.60098
4992436000,0.60106
4992912000,0.6012
4993871500,0.60121
4996789500,0.60091
4998413000,0.60087
4998862500,0.60096
4999038500,0.60103
4999197000,0.60117
5001680000,0.60113
5004156500,0.60097
5004271500,0.60111
5009128000,0.60072
5010511000,0.60076
5011455000,0.60088
5017123000,0.60041
5017524500,0.60059
5018424500,0.60059
5019750000,0.60063
5020128000,0.60072
5020426500,0.60084
5021336500,0.60093
5022369000,0.60091
5024232500,0.60081
5025117500,0.60086
5029811500,0.60052
5030515000,0.60064
5035607500,0.60026
5035779000,0.60041
5036058000,0.60049
5038689500,0.60033
5038785500,0.60048
5039008500,0.60063
5042260500,0.6004
5043393000,0.60046
5044081500,0.60062
5044318000,0.60066
5044758000,0.60079
5045881500,0.60078
5046833500,0.60078
5047029500,0.60091
5048986000,0.60085
5049285000,0.60093
5049796500,0.60094
5050476500,0.60098
5051023500,0.60108
5051561000,0.60127
5051725000,0.60138
5052426000,0.60141
5052591000,0.60148
5053884500,0.60156
5054665000,0.60154
5055120000,0.60162
5055121500,0.60168
5055427500,0.60173
5058632000,0.60152
5058860000,0.60158
5059249500,0.60175
5060691500,0.60179
5061000500,0.6019
5061111000,0.60202
5061696500,0.60207
5065789000,0.60174
5065861000,0.6019
5066062500,0.60202
5068571500,0.60217
5069024500,0.60227
5071111500,0.60221
5071209000,0.60229
5072796000,0.60232
5072932500,0.60242
5077555500,0.60216
5077942500,0.60224
5077953500,0.6024
5078404000,0.60257
5078675000,0.60272
5081818500,0.60253
5082361500,0.6026
5082468500,0.60272
5082807500,0.60289
5083296500,0.60304
5083500000,0.60313
5083767500,0.60324
5085636500,0.60314
5086251000,0.6033
5087700000,0.60336
5092199000,0.60305
5092734500,0.60315
5093530000,0.60327
5095541500,0.60322
5096814500,0.60336
5097084000,0.60348
5102684500,0.60304
5104413500,0.6031
5106699000,0.603
5108821000,0.60291
5111136500,0.60283
5111142500,0.60301
5116445500,0.60301
5117711500,0.60308
5119132000,0.6032
5119186500,0.60337
5119753500,0.60342
5120447000,0.60353
5123221000,0.60346
5124448500,0.60353
5126593500,0.60348
5126620500,0.6037
5127781000,0.60364
5127900000,0.60373
5129995000,0.60366
5130292500,0.60376
5133749500,0.60345
5134954500,0.60345
5135000000,0.60356
5137443500,0.6035
5138537000,0.60348
5140493500,0.60346
5141306000,0.60352
5141446500,0.60371
5141699000,0.6038
5141889500,0.6039
5142101000,0.60404
5144017500,0.60395
5149221500,0.60345
5151989000,0.60341
5153285000,0.60347
5154629000,0.60343
5155009000,0.60357
5155195500,0.60364
5160453000,0.60317
5161952500,0.60315
5163369500,0.60311
5164068000,0.60325
5165420000,0.60323
5166438500,0.60326
5167893500,0.60327
5168319000,0.60339
5168514000,0.60351
5170688000,0.60351
5171005000,0.60351
5172908000,0.60341
5173214500,0.6036
5173869000,0.60359
5176720000,0.60338
5180117000,0.60315
5180536000,0.6032
5181208000,0.60329
5181450000,0.60339
5181456500,0.60357
5182222500,0.60369
5182538000,0.60375
5183144000,0.60388
5185614500,0.60378
5185659500,0.60386
5186206000,0.60395
5186279000,0.60405
5186717000,0.60414
5187098500,0.60429
5189206000,0.60414
5190765500,0.6041
5191970500,0.60405
5193111500,0.60408
5193416000,0.60419
5194353500,0.60425
5196019500,0.60418
5196360500,0.60428
5196891500,0.60432
5197445500,0.60437
5201087000,0.6041
5202194000,0.60415
5204109500,0.60411
5205347000,0.60413
5206180000,0.60417
5206447500,0.60435
5208657000,0.60426
5208866500,0.60443
5210888000,0.60434
5212543000,0.60438
5214233500,0.60437
5216270500,0.60424
5218426500,0.6042
5222636000,0.6039
5222991500,0.60408
5224430000,0.60403
5225565500,0.60401
5225895500,0.60403
5226172000,0.60405
5226609000,0.60415
5231648000,0.60372
5231797000,0.60394
5232633000,0.60399
5233109500,0.60404
5233443500,0.60411
5234094000,0.60416
5235122500,0.60411
5235173000,0.60426
5235186500,0.6045
5235209000,0.60465
5235233500,0.60476
5235725000,0.60488
5235973500,0.605
5236084000,0.60512
5236921500,0.60514
5239352000,0.60494
5239656500,0.60498
5242247000,0.60481
5242470500,0.60494
5244477500,0.60511
5246616000,0.60501
5248363500,0.60495
5248680000,0.60503
5250258000,0.60495
5252053500,0.60495
5252114000,0.60504
5252860000,0.60515
5253129000,0.60526
5258823500,0.60474
5260374000,0.60475
5260454000,0.60487
5260570000,0.60498
5261903000,0.60494
5265606000,0.60465
5269077500,0.60435
5270324500,0.60438
5272793000,0.60426
5273228500,0.60433
5273280000,0.60449
5275647000,0.60436
5276423000,0.60441
5276511500,0.60453
5279643500,0.6043
5279742500,0.6044
5279788000,0.60459
5280095500,0.60467
5280173000,0.60484
5281696500,0.60487
5284617000,0.60467
5284973500,0.60481
5286181000,0.60491
5288004500,0.60477
5288985000,0.60474
5291621500,0.60453
5292587000,0.60457
5293159500,0.60478
5297577000,0.6044
5300269000,0.6042
5301309500,0.60422
5304169000,0.60405
5304693500,0.60408
5305166500,0.60414
5305528000,0.60422
5306307500,0.60424
5307426500,0.60423
5308161500,0.60431
5309162500,0.6043
5311739500,0.60415
5314407000,0.60397
5316135000,0.60401
5316623000,0.60413
5319407000,0.60393
5319640500,0.6041
5321637000,0.60402
5321794000,0.60409
5324996000,0.60389
5325017000,0.6041
5327126500,0.60399
5328378000,0.60403
5328541000,0.60414
5330249500,0.60409
5333925000,0.60379
5334082500,0.60394
5336384000,0.60378
5338654000,0.60369
5339028000,0.6038
5339679000,0.60386
5342165500,0.60374
5343341500,0.60371
5344145500,0.60373
5344764500,0.60381
5345569500,0.60389
5348207000,0.60372
5349999000,0.60365
5352270500,0.60362
5352600500,0.60371
5354289500,0.60363
5358125500,0.60331
5358304000,0.60348
5358665000,0.60362
5359176000,0.60371
5359203000,0.60386
5360211500,0.60398
5361660000,0.60398
5361926000,0.60403
5361932500,0.60416
5363585500,0.60423
5364431000,0.60428
5364718000,0.6044
5369241500,0.60398
5370247500,0.60399
5373687000,0.60376
5374841000,0.60372
5375785000,0.60376
5376515000,0.60379
5378189500,0.60381
5378932500,0.60393
5380162000,0.60393
5382149000,0.60396
5382377500,0.60404
5383527000,0.60404
5383771500,0.60415
5384985500,0.60422
5385672500,0.60433
5386099500,0.60444
5388535000,0.60427
5391397000,0.60406
5392170500,0.60434
5396016500,0.60409
5397396500,0.60409
5398226500,0.60409
5399062500,0.60411
5399519000,0.60423
5399756000,0.6043
5400285500,0.60433
5400803000,0.60437
5402581500,0.60438
5403067500,0.60452
5404528500,0.60452
5405202000,0.6046
5409105000,0.60434
5412979500,0.6042
5415273000,0.60415
5415724000,0.60426
5416521000,0.60436
5421391500,0.60398
5422628500,0.604
5422653500,0.60415
5423177500,0.60424
5423838500,0.6044
5425385000,0.60434
5426026000,0.60439
5427167000,0.6044
5429255500,0.60433
5429495500,0.60445
5432538000,0.60434
5433481000,0.60444
5437816000,0.6041
5438108000,0.60424
5438551500,0.60436
5440194500,0.60497
5442249000,0.60495
5443387500,0.60494
5445482500,0.60485
5447294000,0.60479
5447819500,0.60494
5448480000,0.60505
5448497500,0.60515
5451789500,0.60498
5453330500,0.60492
5454559500,0.60493
5454642000,0.60504
5454990500,0.6052
5455747000,0.60528
5456824000,0.60547
5457089500,0.60561
5457535500,0.60568
5460844500,0.60549
5461120500,0.60564
5464203000,0.60544
5464802500,0.60565
5466132500,0.6057
5469574000,0.60545
5470608500,0.60547
5470609500,0.60557
5473021500,0.60553
5474453500,0.60556
5475999500,0.60548
5476246500,0.6056
5476864000,0.60568
5481118000,0.60545
5481889000,0.60549
5482003000,0.60563
5484175000,0.60558
5484213500,0.60575
5486962500,0.60568
5487781000,0.60575
5487880000,0.60592
5489047000,0.60606
5490030000,0.6061
5491074500,0.60619
5492439000,0.60628
5493270000,0.60655
5496543500,0.60627
5497521000,0.60631
5498408000,0.60631
5500040000,0.60625
5501811500,0.60625
5502337000,0.60632
5502575000,0.60652
5504802500,0.60644
5506831000,0.60637
5507091000,0.60648
5509135500,0.6064
5510471500,0.60642
5511230500,0.60645
5511677500,0.60666
5512260000,0.60676
5513958000,0.60676
5517203500,0.60653
5517457500,0.60669
5521147500,0.60647
5521998000,0.60657
5523754000,0.6065
5536101500,0.60531
5536994000,0.60544
5538719000,0.60546
5539346500,0.60557
5541893500,0.60549
5544636500,0.60543
5545432500,0.60548
5548631000,0.6053
5552867000,0.60508
5553928500,0.60513
5553977000,0.60524
5555726000,0.60522
5555929500,0.60533
5556725500,0.60551
5561600500,0.60517
5562615500,0.6052
5562907500,0.60562
5564200000,0.60561
5568835500,0.60531
5568847500,0.60546
5570663500,0.60549
5570912500,0.60559
5571385000,0.6057
5572447500,0.60577
5574713000,0.60566
5575694000,0.60569
5577163500,0.60579
5579441500,0.60574
5579714000,0.6059
5580009500,0.60617
5583857000,0.60588
5585248500,0.6059
5585632500,0.60605
5585801000,0.60612
5586297500,0.60639
5587358500,0.60644
5588557000,0.60645
5590194000,0.60638
5590446000,0.60648
5590804500,0.60663
5594076000,0.60641
5595511500,0.60642
5596837500,0.60645
5596981000,0.60664
5597935000,0.60669
5599685000,0.60663
5600500500,0.60663
5601190000,0.60673
5602975000,0.60674
5603236500,0.60689
5604067000,0.60691
5605130500,0.60694
5608391000,0.60683
5608468500,0.60695
5608568000,0.60713
5612117500,0.60699
5616340500,0.60668
5618233000,0.60658
5619057500,0.6067
5619704000,0.60683
5619732000,0.60694
5622352000,0.60674
5625565000,0.6066
5625667500,0.60668
5631314000,0.60618
5635723000,0.60594
5636251500,0.606
5637479500,0.60602
5637553500,0.6061
5637709500,0.60622
5638520000,0.60624
5639604000,0.60627
5639673500,0.60649
5640221000,0.60656
5641164500,0.60658
5642260000,0.60667
5642500000,0.60677
5643571000,0.60674
5644185500,0.60688
5645452000,0.60693
5647120500,0.60687
5649667500,0.60674
5653363500,0.60648
5654151500,0.60654
5654779500,0.60668
5661362500,0.60618
5661522500,0.60636
5661956500,0.60651
5662524000,0.60662
5663159000,0.60667
5663187000,0.60687
5666532000,0.60668
5668308500,0.60662
5671379000,0.60645
5671382000,0.60659
5672889500,0.60656
5673239000,0.60665
5673767000,0.60675
5674809000,0.60681
5675165000,0.60698
5675835500,0.60717
5678335500,0.60706
5678903000,0.60713
5679759500,0.60715
5681581500,0.60718
5686204500,0.60681
5687486000,0.60672
5691810500,0.60639
5692584000,0.60663
5693510000,0.60664
5694036000,0.60674
5696234000,0.60659
5696939500,0.60659
5699508000,0.60647
5700620000,0.60659
5702883000,0.60649
5702964000,0.60655
5703154000,0.60663
5703334500,0.60676
5704447000,0.60673
5704553500,0.60684
5705170500,0.60691
5705225500,0.60704
5705256500,0.60718
5706352500,0.60731
5708599500,0.60718
5713423000,0.60684
5714072000,0.60689
5714746500,0.60705
5716247500,0.60699
5717514000,0.60714
5719436500,0.60716
5721775000,0.60703
5724773500,0.60689
5726670000,0.60685
5729054500,0.60678
5730578000,0.60679
5730603500,0.60696
5731020500,0.60702
5735055000,0.6069
5739418500,0.60654
5744137000,0.60621
5744596000,0.60626
5746084000,0.60627
5747738000,0.60631
5748104000,0.60647
5748219000,0.6067
5750674000,0.60657
5751412500,0.60899
5751493500,0.6092
5752150000,0.6093
5753536500,0.60924
5754563500,0.60933
5755597000,0.60932
5756211500,0.60937
5759159500,0.60922
5761888500,0.60911
5762613500,0.60927
5764124500,0.60927
5764943500,0.60931
5765592000,0.60937
5766983000,0.6094
5767953500,0.60944
5769279000,0.60948
5772539000,0.60929
5773236000,0.60936
5773948000,0.60944
5776230500,0.60928
5776728500,0.60937
5778154500,0.6094
5779934000,0.60942
5780537500,0.60951
5783112500,0.60946
5783193500,0.60958
5785449500,0.60945
5786104500,0.60956
5786797500,0.60963
5789209000,0.60953
5791186000,0.60947
5792033000,0.60957
5793731500,0.60969
5799215000,0.6094
5799267000,0.60961
5800736000,0.60958
5802456500,0.60957
5802543500,0.60968
5802711500,0.60986
5803911000,0.60994
5806082000,0.60984
5808076000,0.60974
5808557000,0.60981
5809897000,0.60998
5811009500,0.61015
5819679000,0.60932
5820551000,0.60939
5827890500,0.60873
5828175000,0.60881
5829002000,0.60888
5829259500,0.60895
5832955000,0.60873
5834827500,0.60872
5837810500,0.60861
5839013000,0.60856
5840380500,0.60854
5841949000,0.60853
5842445500,0.60872
5844018000,0.60879
5845338000,0.60879
5846224000,0.60888
5848941500,0.60877
5849594000,0.60881
5850364500,0.60882
5851723500,0.60879
5852118500,0.60887
5852575000,0.60892
5855133500,0.60877
5855374000,0.60889
5856560000,0.60898
5857702000,0.60901
5858514000,0.60906
5859629500,0.60912
5860378000,0.60916
5861656500,0.60911
5865660500,0.60885
5867643500,0.60873
5869870000,0.60875
5873998000,0.60845
5877024500,0.60822
5880378500,0.60799
5880831500,0.6081
5881756000,0.60822
5883610000,0.60819
5889257500,0.60776
5890161000,0.60787
5891692000,0.60787
5892361000,0.60791
5892451000,0.60808
5892543000,0.60827
5893287500,0.60837
5896068000,0.60824
5896595000,0.60831
5897558500,0.60836
5897751000,0.60846
5899589500,0.60848
5899590500,0.60871
5903691500,0.6085
5903920000,0.60861
5905376500,0.60873
5905658000,0.60892
5905962000,0.60903
5907061500,0.60907
5908930500,0.60902
5910780000,0.609
5911228000,0.6091
5913245000,0.6091
5914573000,0.60907
5915134500,0.60914
5915475000,0.60929
5915482500,0.60939
5915580000,0.60949
5916669500,0.60949
5917751000,0.60955
5921406500,0.60931
5921585500,0.6094
5921810000,0.60946
5921976000,0.60955
5922597000,0.60957
5926126000,0.6093
5926786000,0.60939
5927252500,0.60943
5930107000,0.60937
5930961500,0.60943
5933028500,0.60933
5934976000,0.60933
5937142000,0.6092
5937551000,0.60931
5941055000,0.60909
5942012500,0.60912
5944899000,0.60897
5945769500,0.60908
5947270500,0.60901
5949434000,0.60891
5950632500,0.60892
5953801000,0.6088
5955289500,0.60884
5955582500,0.60893
5955948000,0.60908
5956733000,0.60914
5959345500,0.6091
5961760500,0.60903
5962295500,0.60912
5963704500,0.60908
5964997000,0.60907
5965162000,0.60925
5968590000,0.60905
5968673000,0.60919
5970287000,0.60917
5971181500,0.60914
5971349000,0.60926
5973663000,0.60932
5974172500,0.60953
5976600000,0.6094
5976628500,0.6095
5976779500,0.60962
5978042500,0.60967
5978973500,0.60969
5980973000,0.60964
5981568000,0.60971
5983864000,0.60962
5986694000,0.6095
5987007500,0.60955
5987525500,0.60957
5990695500,0.60937
5991326500,0.60941
5995545500,0.60912
5997164000,0.60907
5997925000,0.60916
5999672500,0.60908
6001863000,0.60901
6002541000,0.60905
6002910000,0.60919
6003275000,0.60929
6003834000,0.60936
6004712000,0.60947
6007566500,0.60931
6007755500,0.6094
6008878500,0.60946
6010664500,0.60945
6011437500,0.60959
6012184000,0.60964
6014148500,0.60961
6015097000,0.60962
6015719000,0.60973
6016714000,0.60974
6018981000,0.60973
6019765500,0.60981
6019920500,0.61003
6021454500,0.61003
6021859000,0.61012
6021869000,0.61025
6023081500,0.61028
6023991500,0.61029
6024827000,0.61038
6026349500,0.61036
6028097500,0.61031
6032643000,0.60999
6033696500,0.61002
6034252500,0.61016
6035153500,0.61021
6036292000,0.61025
6036835500,0.61041
6037461000,0.61054
6039539500,0.61043
6039821000,0.61056
6042596000,0.61047
6042837500,0.61058
6043685500,0.61068
6043784000,0.61077
6047890000,0.61052
6048907000,0.61057
6050496500,0.61057
6050964000,0.61069
6053190500,0.61064
6056549500,0.61045
6056708500,0.61052
6059154000,0.61045
6059957500,0.61045
6061395500,0.61039
6061474000,0.61054
6062940000,0.61049
6065156000,0.61043
6065321000,0.61061
6067606500,0.61048
6068204000,0.61061
6068496500,0.61068
6068607000,0.61074
6070063500,0.61075
6072502000,0.61059
6072941000,0.61066
6074798500,0.61057
6077200000,0.61042
6077603000,0.61058
6081018000,0.6105
6081417500,0.61057
6082679000,0.61054
6086181000,0.61033
6086399500,0.61052
6086590500,0.61059
6086785000,0.61078
6086814500,0.61087
6089287500,0.61083
6090793000,0.61079
6092883500,0.61077
6095007500,0.61073
6097429500,0.61062
6097729500,0.61074
6099588000,0.6107
6102037000,0.61055
6103437000,0.61055
6105373000,0.61058
6105700000,0.61081
6107151000,0.61079
6108078000,0.61088
6108438500,0.61105
6108547000,0.61118
6112515000,0.61101
6114258500,0.61099
6114687000,0.61112
6118666500,0.61083
6123476500,0.6105
6123514000,0.61064
6124091000,0.6107
6125474000,0.61071
6127912000,0.61057
6130297000,0.61054
6130297500,0.6107
6130803500,0.61079
6131136500,0.61098
6133105000,0.61095
6133928500,0.61107
6134050000,0.61119
6136915000,0.61107
6137421500,0.61258
6138459500,0.61261
6139768000,0.61254
6141513000,0.61254
6145559000,0.6123
6146358000,0.6123
6147684500,0.61228
6147764500,0.61237
6149499000,0.61246
6151175500,0.61246
6152624500,0.61246
6153596500,0.61248
6156569500,0.61232
6156698000,0.61246
6162516500,0.61204
6163568000,0.61209
6164112000,0.61218
6165666000,0.6123
6171014500,0.61188
6179262500,0.61123
6179762500,0.61138
6180863500,0.61143
6183166500,0.61137
6184951500,0.61131
6185518000,0.61139
6190006500,0.61116
6190032500,0.61133
6192674500,0.61126
6193418000,0.61142
6194996500,0.61142
6196278500,0.61143
6204066000,0.61087
6206067500,0.61086
6207427500,0.61096
6208742500,0.61102
6209483000,0.61119
6211456500,0.61117
6214114000,0.6111
6214873500,0.61117
6216388000,0.61114
6216921000,0.61127
6224641000,0.61063
6230158500,0.61024
6230885500,0.61024
6235270000,0.61001
6235365500,0.61011
6235780000,0.6103
6236303000,0.61039
6238477500,0.61039
6243678000,0.61
6244988000,0.61001
6245576500,0.61011
6248983000,0.60991
6249197000,0.61005
6249911500,0.61015
6250684500,0.61026
6252167000,0.61029
6252248000,0.61041
6252537000,0.61054
6253748500,0.61055
6255808000,0.61051
6256923500,0.61051
6259409500,0.61044
6259705000,0.61061
6259948500,0.61082
6261736000,0.61093
6264521000,0.61078
6264656000,0.61085
6267790000,0.61065
6267881000,0.61077
6271977000,0.61058
6274085000,0.61059
6277420500,0.61039
6277472000,0.61066
6278529500,0.6107
6285396000,0.61021
6287461500,0.61015
6291724500,0.60989
6293256500,0.61001
6295043500,0.61017
6296674500,0.61016
6297108500,0.61032
6299503000,0.61033
6300364000,0.61053
6300492500,0.61067
6303579000,0.61054
6304686000,0.61052
6305489500,0.61054
6306720500,0.61055
6307242000,0.61063
6308223000,0.61066
6308693000,0.61081
6313645500,0.61057
6314802500,0.61059
6316874000,0.61057
6318244500,0.61055
6320078500,0.61055
6323784000,0.61033
6327486000,0.6103
6329932000,0.61028
6333429000,0.61009
6333665500,0.6102
6334086500,0.61027
6335382000,0.61032
6335685000,0.61057
6338183000,0.61046
6344457500,0.60996
6344566000,0.61013
6345847500,0.61015
6347088500,0.61026
6348325500,0.61026
6348358000,0.61039
6348961000,0.61046
6348980000,0.61057
6349546000,0.61072
6350779000,0.61077
6358118500,0.6103
6359739500,0.6103
6360261500,0.6104
6361152000,0.61043
6361531000,0.61049
6362027000,0.61078
6362123500,0.61097
6362131000,0.61107
6362915500,0.61116
6364193500,0.6112
6364430500,0.61136
6368133500,0.61113
6369211500,0.61111
6369260500,0.61119
6374069000,0.6108
6377634000,0.61065
6377667000,0.61079
6381992000,0.61054
6383024500,0.61064
6385400000,0.61056
6386690000,0.61061
6388953500,0.61051
6390824000,0.61053
6395111500,0.61017
6397624500,0.61017
6402086000,0.60991
6402922500,0.60999
6403113500,0.61008
6403825500,0.61015
6404360000,0.61024
6404899000,0.61038
6407050000,0.61026
6407213000,0.61047
6407434500,0.61061
6407540500,0.6107
6411666500,0.61042
6420188500,0.60986
6421187500,0.60986
6421761000,0.60995
6421842000,0.61007
6422928500,0.61015
6424073000,0.61025
6425182000,0.61036
6425261000,0.6105
6425945000,0.61052
6429113000,0.6103
6429200500,0.61042
6429567500,0.61061
6433552500,0.61047
6435244500,0.6104
6437791000,0.6103
6437947500,0.61046
6438416500,0.61057
6439530500,0.6107
6441360500,0.61063
6445251000,0.61033
6445932500,0.61046
6449154000,0.61036
6449444000,0.61049
6450443500,0.61064
6452420000,0.61058
6454695000,0.61057
6456116000,0.61065
6456926000,0.61074
6460889000,0.61058
6461588500,0.61064
6463357000,0.61063
6465499500,0.61057
6468053500,0.61045
6468741000,0.61046
6471714500,0.61038
6474897000,0.61032
6476883500,0.61033
6478067000,0.61031
6481091500,0.61011
6481678000,0.61027
6483069000,0.61026
6483680000,0.61033
6483849500,0.61046
6484766500,0.61063
6488420000,0.61038
6489814000,0.61039
6491614000,0.61032
6493512000,0.61026
6493911500,0.61035
6495180500,0.61035
6498179000,0.61025
6498794500,0.61037
6500732500,0.61032
6502421000,0.6103
6502723000,0.61042
6503223000,0.61055
6503684500,0.61073
6506254500,0.61064
6508206500,0.61067
6508448000,0.61078
6510511000,0.61072
6513109500,0.61061
6518440000,0.61027
6525848500,0.6098
6527318500,0.60976
6529197500,0.60973
6531696500,0.60962
6532122000,0.60966
6535759500,0.60949
6537260000,0.60948
6539063500,0.60949
6544469500,0.60918
6547694000,0.60914
6549481500,0.60911
6550806000,0.60914
6550978500,0.60923
6557484000,0.60881
6558418500,0.60884
6559765500,0.60891
6562350500,0.60886
6563980000,0.60885
6564203000,0.609
6564284000,0.60905
6565034500,0.60916
6567433000,0.60907
6568460000,0.60909
6569387000,0.60908
6570209500,0.60909
6570691500,0.60924
6571929000,0.60932
6572770500,0.6095
6573027000,0.6096
6573218500,0.60974
6577013500,0.60956
6580366500,0.60949
6580612000,0.60959
6581025500,0.60975
6583047000,0.60972
6583186500,0.60986
6587922000,0.60955
6592001000,0.6093
6592731000,0.60939
6594505500,0.60937
6599333000,0.60902
6600379500,0.60906
6602377500,0.609
6602533500,0.60907
6608007500,0.60866
6609716000,0.60859
6610991000,0.60864
6615423000,0.60849
6615873500,0.60859
6615972500,0.60871
6616691500,0.60872
6617846000,0.60877
6619917500,0.60873
6620542500,0.60883
6624894000,0.6086
6625684000,0.60866
6627282500,0.60862
6627330000,0.60888
6628214500,0.60894
6628704000,0.60901
6630056500,0.60899
6631090000,0.60908
6632473500,0.60905
6634673000,0.60891
6634730000,0.60902
6637188500,0.60897
6638220000,0.60896
6642268500,0.60869
6646585000,0.60837
6648398500,0.6083
6651311000,0.60822
6651530500,0.60848
6653627500,0.60846
6653642500,0.60868
6654270500,0.60884
6656154500,0.60888
6657677500,0.60885
6662127500,0.60859
6662462000,0.60864
6662753000,0.60875
6664461000,0.6087
6666599500,0.60873
6678128000,0.6078
6682109500,0.6076
6682331000,0.6078
6683422000,0.60787
6683599500,0.60799
6685147000,0.60799
6686558500,0.60811
6690707500,0.60782
6691913000,0.60788
6696017500,0.60771
6704136000,0.6071
6706512000,0.60704
6709335500,0.60693
6712544000,0.60685
6712797500,0.60694
6716605500,0.60676
6716838500,0.60686
6717376500,0.60697
6720470500,0.60688
6720690500,0.60702
6721083000,0.60725
6722370000,0.60726
6723769000,0.6072
6723783000,0.6073
6725102500,0.60732
6725240500,0.60753
6725304000,0.60766
6725814500,0.60771
6729670500,0.60747
6730701000,0.60749
6733727500,0.60754
6733759000,0.60767
6737222500,0.60754
6738677000,0.60755
6740797500,0.6076
6743391500,0.60752
6743954000,0.60762
6744426000,0.60773
6747933000,0.6076
6751955000,0.60736
6756573500,0.60709
6759786000,0.60696
6763455000,0.60697
6765763500,0.60698
6766807500,0.60705
6767648500,0.60717
6770705500,0.60703
6772548000,0.60704
6774021500,0.60707
6774416000,0.60717
6776296000,0.60717
6776501500,0.60724
6777336500,0.60723
6779986000,0.60719
6781287000,0.60723
6782536000,0.60729
6783093500,0.60734
6784568000,0.60744
6786385000,0.60745
6787015000,0.60748
6790320500,0.60739
6790529500,0.60751
6792388000,0.60746
6792450500,0.60762
6792719500,0.60769
6793349000,0.60769
6796504000,0.6075
6797141500,0.60762
6802266500,0.60728
6804987500,0.60709
6805219500,0.60721
6805714500,0.60721
6807007500,0.60719
6807472000,0.60725
6807625500,0.60727
6808328500,0.6073
6808874000,0.60732
6809099500,0.60737
6809611000,0.60744
6810992500,0.6074
6813681000,0.60723
6818206000,0.60686
6820632000,0.60676
6821230500,0.60677
6821715000,0.60679
6823451500,0.60668
6824021500,0.60667
6824136000,0.60669
6824849500,0.60664
6825292000,0.60682
6825375500,0.6069
6825798500,0.60693
6826157000,0.60694
6826314500,0.60698
6826616000,0.60703
6827371500,0.60711
6827396500,0.60716
6828746500,0.6071
