IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
5259,2.143688,10518000.0,22502303,33142345,20733667,31887109,48293688,7565991,2198865,1110212.0,7570073.0,2200277.0,0.40583
5260,2.143693,10520000.0,22506635,33148740,20737670,31893228,48302987,7567452,2199282,1110422.0,7571536.0,2200696.0,0.40583
5261,2.1437,10522000.0,22510991,33155149,20741679,31899360,48312314,7568916,2199704,1110632.0,7573005.0,2201116.0,0.40596
5262,2.143706,10524000.0,22515335,33161532,20745679,31905482,48321603,7570378,2200123,1110842.0,7574456.0,2201537.0,0.40596
5263,2.143711,10526000.0,22519667,33167907,20749672,31911597,48330875,7571843,2200542,1111052.0,7575918.0,2201954.0,0.4058
5264,2.143717,10528000.0,22524008,33174301,20753675,31917719,48340176,7573305,2200962,1111262.0,7577378.0,2202374.0,0.4058
5265,2.143722,10530000.0,22528336,33180676,20757664,31923832,48349464,7574761,2201382,1111472.0,7578842.0,2202794.0,0.4058
5266,2.143728,10532000.0,22532681,33187085,20761677,31929957,48358784,7576223,2201802,1111682.0,7580307.0,2203214.0,0.4062
5267,2.143735,10534000.0,22537031,33193497,20765692,31936087,48368099,7577689,2202220,1111892.0,7581771.0,2203634.0,0.4062
5268,2.143742,10536000.0,22541388,33199896,20769699,31942219,48377403,7579158,2202641,1112102.0,7583233.0,2204053.0,0.4062
5269,2.143745,10538000.0,22545694,33206239,20773666,31948322,48386661,7580605,2203070,1112317.0,7584679.0,2204483.0,0.4058
5270,2.143745,10540000.0,22549976,33212535,20777607,31954393,48395853,7582044,2203488,1112530.0,7586120.0,2204902.0,0.4058
5271,2.143747,10542000.0,22554275,33218870,20781562,31960484,48405080,7583486,2203913,1112745.0,7587561.0,2205325.0,0.40398
5272,2.14375,10544000.0,22558585,33225224,20785533,31966587,48414337,7584928,2204333,1112964.0,7589005.0,2205750.0,0.40398
5273,2.143752,10546000.0,22562890,33231544,20789489,31972689,48423568,7586376,2204757,1113181.0,7590449.0,2206170.0,0.40398
5274,2.143752,10548000.0,22567165,33237844,20793428,31978753,48432746,7587814,2205175,1113391.0,7591886.0,2206587.0,0.403
5275,2.143754,10550000.0,22571465,33244193,20797399,31984850,48442002,7589259,2205596,1113610.0,7593334.0,2207016.0,0.403
5276,2.143756,10552000.0,22575763,33250500,20801346,31990942,48451205,7590700,2206022,1113825.0,7594772.0,2207434.0,0.403
5277,2.143757,10554000.0,22580048,33256816,20805295,31997015,48460405,7592139,2206441,1114038.0,7596212.0,2207857.0,0.40606
5278,2.143759,10556000.0,22584351,33263157,20809258,32003117,48469662,7593582,2206871,1114254.0,7597656.0,2208283.0,0.40606
5279,2.143762,10558000.0,22588664,33269508,20813229,32009228,48478926,7595034,2207296,1114472.0,7599107.0,2208709.0,0.40606
5280,2.143762,10560000.0,22592939,33275802,20817167,32015292,48488091,7596472,2207714,1114682.0,7600544.0,2209126.0,0.40613
5281,2.143764,10562000.0,22597238,33282136,20821135,32021384,48497352,7597919,2208133,1114897.0,7602007.0,2209553.0,0.40613
5282,2.143766,10564000.0,22601545,33288528,20825112,32027480,48506600,7599372,2208559,1115107.0,7603462.0,2209987.0,0.40564
5283,2.14377,10566000.0,22605861,33294839,20829062,32033586,48515827,7600827,2208992,1115320.0,7604900.0,2210404.0,0.40564
5284,2.143776,10568000.0,22610208,33301251,20833082,32039712,48525169,7602287,2209411,1115531.0,7606367.0,2210827.0,0.40564
5285,2.143782,10570000.0,22614547,33307630,20837069,32045832,48534436,7603748,2209832,1115741.0,7607822.0,2211245.0,0.40535
5286,2.143788,10572000.0,22618889,33314040,20841084,32051954,48543763,7605207,2210253,1115952.0,7609286.0,2211667.0,0.40535
5287,2.143794,10574000.0,22623234,33320425,20845077,32058076,48553044,7606669,2210673,1116162.0,7610746.0,2212085.0,0.40535
5288,2.143774,10576000.0,22627297,33326390,20848810,32063991,48561916,7608009,2211083,1116418.0,7612085.0,2212502.0,0.39525
5289,2.143776,10578000.0,22631606,33332733,20852777,32070095,48571183,7609450,2211508,1116636.0,7613530.0,2212924.0,0.39525
5290,2.14378,10580000.0,22635920,33339080,20856743,32076209,48580435,7610900,2211933,1116856.0,7614976.0,2213347.0,0.40552
5291,2.143779,10582000.0,22640195,33345374,20860681,32082273,48589600,7612338,2212351,1117066.0,7616413.0,2213764.0,0.40552
5292,2.143781,10584000.0,22644490,33351719,20864647,32088363,48598861,7613781,2212772,1117283.0,7617861.0,2214193.0,0.40552
5293,2.143783,10586000.0,22648792,33358036,20868599,32094461,48608071,7615224,2213197,1117500.0,7619299.0,2214611.0,0.40619
5294,2.143783,10588000.0,22653071,33364345,20872545,32100529,48617265,7616662,2213616,1117712.0,7620739.0,2215034.0,0.40619
5295,2.143786,10590000.0,22657377,33370683,20876504,32106633,48626515,7618106,2214047,1117927.0,7622181.0,2215460.0,0.40619
5296,2.143789,10592000.0,22661689,33377038,20880482,32112743,48635788,7619557,2214470,1118146.0,7623634.0,2215886.0,0.40524
5297,2.143789,10594000.0,22665968,33383338,20884420,32118811,48644957,7620996,2214889,1118357.0,7625071.0,2216303.0,0.40524
5298,2.14379,10596000.0,22670262,33389662,20888381,32124898,48654201,7622441,2215307,1118572.0,7626527.0,2216726.0,0.4031
5299,2.143793,10598000.0,22674569,33396045,20892358,32130994,48663458,7623894,2215733,1118782.0,7627985.0,2217164.0,0.4031
5300,2.143797,10600000.0,22678889,33402372,20896314,32137104,48672682,7625351,2216168,1118994.0,7629426.0,2217581.0,0.4031
5301,2.143802,10602000.0,22683221,33408762,20900316,32143217,48681999,7626805,2216587,1119206.0,7630888.0,2218001.0,0.40459
5302,2.143808,10604000.0,22687569,33415160,20904317,32149344,48691285,7628268,2217008,1119416.0,7632347.0,2218421.0,0.40459
5303,2.143813,10606000.0,22691899,33421549,20908320,32155458,48700595,7629724,2217428,1119627.0,7633809.0,2218842.0,0.40459
5304,2.143821,10608000.0,22696260,33427953,20912325,32161592,48709901,7631192,2217849,1119837.0,7635271.0,2219262.0,0.40641
5305,2.143823,10610000.0,22700562,33434304,20916300,32167682,48719148,7632638,2218267,1120047.0,7636724.0,2219682.0,0.40641
5306,2.14383,10612000.0,22704912,33440703,20920309,32173811,48728462,7634103,2218688,1120257.0,7638187.0,2220103.0,0.40587
5307,2.143835,10614000.0,22709249,33447099,20924309,32179934,48737764,7635565,2219107,1120467.0,7639651.0,2220522.0,0.40587
5308,2.143842,10616000.0,22713602,33453497,20928320,32186062,48747087,7637028,2219528,1120677.0,7641118.0,2220942.0,0.40587
5309,2.143848,10618000.0,22717942,33459884,20932321,32192181,48756367,7638491,2219946,1120887.0,7642569.0,2221361.0,0.40569
5310,2.143853,10620000.0,22722279,33466265,20936313,32198300,48765649,7639956,2220367,1121097.0,7644031.0,2221780.0,0.40569
5311,2.143858,10622000.0,22726612,33472656,20940315,32204416,48774942,7641414,2220787,1121307.0,7645494.0,2222200.0,0.40569
5312,2.143864,10624000.0,22730946,33479036,20944305,32210533,48784231,7642872,2221207,1121517.0,7646954.0,2222620.0,0.40595
5313,2.143869,10626000.0,22735285,33485441,20948318,32216654,48793550,7644333,2221627,1121727.0,7648422.0,2223040.0,0.40595
5314,2.143876,10628000.0,22739635,33491846,20952332,32222784,48802865,7645796,2222045,1121937.0,7649885.0,2223459.0,0.40591
5315,2.143883,10630000.0,22743992,33498253,20956342,32228916,48812172,7647264,2222466,1122147.0,7651348.0,2223879.0,0.40591
5316,2.143887,10632000.0,22748308,33504600,20960310,32235027,48821442,7648718,2222895,1122362.0,7652795.0,2224309.0,0.40591
5317,2.143887,10634000.0,22752590,33510897,20964251,32241098,48830633,7650157,2223313,1122575.0,7654236.0,2224728.0,0.40532
5318,2.143889,10636000.0,22756886,33517226,20968205,32247181,48839845,7651599,2223732,1122789.0,7655675.0,2225151.0,0.40532
5319,2.143891,10638000.0,22761195,33523571,20972173,32253286,48849112,7653040,2224157,1123008.0,7657121.0,2225575.0,0.40532
5320,2.143894,10640000.0,22765504,33529907,20976135,32259394,48858349,7654489,2224582,1123226.0,7658565.0,2225996.0,0.40345
5321,2.143894,10642000.0,22769779,33536201,20980073,32265458,48867522,7655927,2225000,1123436.0,7660002.0,2226413.0,0.40345
5322,2.143895,10644000.0,22774074,33542554,20984044,32271549,48876776,7657371,2225421,1123653.0,7661450.0,2226842.0,0.40345
