IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
243,1.496998,486000.0,726089,1101178,694943,1325251,1879806,180825,151103,151056.0,181414.0,151393.0,0.22024
244,1.497694,488000.0,729416,1106228,698131,1331185,1888400,181657,151797,151749.0,182245.0,152088.0,0.22024
245,1.498374,490000.0,732738,1111278,701321,1337114,1896989,182489,152488,152441.0,183077.0,152782.0,0.22024
246,1.499069,492000.0,736070,1116317,704505,1343050,1905589,183320,153182,153135.0,183910.0,153473.0,0.22024
247,1.499742,494000.0,739394,1121367,707697,1348979,1914171,184152,153873,153828.0,184740.0,154167.0,0.22024
248,1.500418,496000.0,742722,1126409,710885,1354913,1922775,184983,154568,154521.0,185573.0,154859.0,0.22024
249,1.501084,498000.0,746048,1131453,714070,1360847,1931364,185815,155262,155214.0,186405.0,155553.0,0.22024
250,1.501747,500000.0,749375,1136504,717260,1366779,1939960,186647,155953,155907.0,187236.0,156247.0,0.22022
251,1.502408,502000.0,752705,1141547,720446,1372715,1948560,187479,156648,156601.0,188069.0,156938.0,0.22022
252,1.503057,504000.0,756030,1146594,723638,1378646,1957150,188311,157339,157294.0,188899.0,157633.0,0.22022
253,1.503698,506000.0,759354,1151642,726827,1384576,1965745,189142,158033,157986.0,189731.0,158327.0,0.22022
254,1.504348,508000.0,762685,1156683,730010,1390514,1974342,189974,158727,158680.0,190563.0,159018.0,0.22018
