IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
20286,1.014786,40572000.0,41089698,45922668,21754049,83264376,87559973,10832373,4441443,8911575.0,10904852.0,4461307.0,0.55154
20287,1.014786,40574000.0,41091729,45925140,21755105,83268512,87564291,10832944,4441672,8912014.0,10905423.0,4461536.0,0.55154
20288,1.014786,40576000.0,41093771,45927620,21756165,83272660,87568629,10833516,4441903,8912457.0,10905999.0,4461766.0,0.55154
20289,1.014786,40578000.0,41095779,45930057,21757207,83276769,87572883,10834081,4442129,8912891.0,10906561.0,4461992.0,0.55154
20290,1.014782,40580000.0,41097647,45932226,21758196,83280734,87576890,10834597,4442321,8913299.0,10907085.0,4462185.0,0.55154
20291,1.014781,40582000.0,41099639,45934647,21759232,83284828,87581121,10835156,4442546,8913730.0,10907646.0,4462410.0,0.55088
20292,1.014781,40584000.0,41101681,45937129,21760292,83288976,87585456,10835730,4442776,8914172.0,10908222.0,4462641.0,0.55088
20293,1.014781,40586000.0,41103682,45939564,21761334,83293078,87589709,10836293,4443002,8914604.0,10908783.0,4462867.0,0.55088
20294,1.014779,40588000.0,41105639,45941942,21762351,83297130,87593864,10836843,4443223,8915027.0,10909334.0,4463088.0,0.55088
20295,1.014778,40590000.0,41107621,45944349,21763381,83301210,87598068,10837399,4443447,8915456.0,10909891.0,4463311.0,0.55088
20296,1.014778,40592000.0,41109661,45946832,21764443,83305356,87602402,10837973,4443677,8915897.0,10910466.0,4463542.0,0.55088
20297,1.014779,40594000.0,41111706,45949315,21765504,83309507,87606745,10838547,4443908,8916340.0,10911042.0,4463773.0,0.55088
20298,1.014777,40596000.0,41113677,45951648,21766538,83313577,87610944,10839092,4444121,8916768.0,10911591.0,4463986.0,0.55088
20299,1.014774,40598000.0,41115580,45953931,21767534,83317582,87615005,10839626,4444330,8917182.0,10912129.0,4464195.0,0.55088
20300,1.014774,40600000.0,41117597,45956387,21768583,83321701,87619286,10840195,4444557,8917617.0,10912695.0,4464423.0,0.55088
20301,1.014773,40602000.0,41119589,45958701,21769628,83325795,87623535,10840742,4444764,8918052.0,10913249.0,4464630.0,0.55192
20302,1.014773,40604000.0,41121619,45961185,21770685,83329935,87627863,10841315,4444996,8918492.0,10913823.0,4464863.0,0.55192
20303,1.014772,40606000.0,41123593,45963497,21771727,83334014,87632088,10841862,4445204,8918922.0,10914376.0,4465072.0,0.55192
20304,1.014772,40608000.0,41125623,45965972,21772784,83338149,87636409,10842433,4445433,8919361.0,10914947.0,4465301.0,0.55192
20305,1.014773,40610000.0,41127666,45968452,21773843,83342298,87640746,10843005,4445664,8919804.0,10915523.0,4465532.0,0.55192
20306,1.014773,40612000.0,41129710,45970936,21774904,83346448,87645086,10843579,4445895,8920246.0,10916099.0,4465762.0,0.55192
20307,1.014773,40614000.0,41131739,45973402,21775958,83350581,87649392,10844149,4446124,8920685.0,10916670.0,4465991.0,0.55192
20308,1.014774,40616000.0,41133783,45975883,21777020,83354730,87653723,10844723,4446354,8921128.0,10917242.0,4466221.0,0.55192
20309,1.014774,40618000.0,41135824,45978368,21778081,83358877,87658060,10845298,4446584,8921569.0,10917818.0,4466452.0,0.55192
20310,1.014775,40620000.0,41137868,45980852,21779142,83363027,87662398,10845872,4446815,8922011.0,10918393.0,4466683.0,0.55155
20311,1.014774,40622000.0,41139871,45983285,21780182,83367131,87666653,10846434,4447041,8922445.0,10918956.0,4466909.0,0.55155
20312,1.014773,40624000.0,41141870,45985718,21781223,83371230,87670896,10846996,4447267,8922877.0,10919520.0,4467135.0,0.55155
20313,1.014773,40626000.0,41143877,45988154,21782265,83375340,87675159,10847559,4447494,8923311.0,10920086.0,4467361.0,0.55155
20314,1.014773,40628000.0,41145921,45990635,21783326,83379489,87679491,10848133,4447724,8923754.0,10920658.0,4467591.0,0.55155
20315,1.014773,40630000.0,41147923,45992986,21784377,83383597,87683768,10848686,4447937,8924189.0,10921216.0,4467806.0,0.55155
20316,1.014772,40632000.0,41149907,45995337,21785425,83387689,87688025,10849237,4448151,8924620.0,10921773.0,4468021.0,0.55155
20317,1.014771,40634000.0,41151895,45997689,21786473,83391786,87692291,10849788,4448366,8925053.0,10922331.0,4468237.0,0.55155
20318,1.014766,40636000.0,41153737,45999682,21787425,83395727,87696249,10850268,4448529,8925470.0,10922821.0,4468403.0,0.55155
20319,1.014765,40638000.0,41155723,46002025,21788471,83399817,87700492,10850818,4448742,8925902.0,10923376.0,4468616.0,0.55155
20320,1.014764,40640000.0,41157709,46004369,21789515,83403906,87704740,10851369,4448955,8926335.0,10923930.0,4468831.0,0.55284
20321,1.014765,40642000.0,41159744,46006855,21790574,83408047,87709058,10851943,4449188,8926776.0,10924506.0,4469063.0,0.55284
20322,1.014765,40644000.0,41161774,46009342,21791631,83412184,87713378,10852518,4449420,8927215.0,10925082.0,4469296.0,0.55284
20323,1.014765,40646000.0,41163807,46011828,21792688,83416324,87717698,10853092,4449653,8927655.0,10925657.0,4469529.0,0.55284
20324,1.014763,40648000.0,41165752,46014038,21793723,83420373,87721882,10853620,4449849,8928081.0,10926194.0,4469726.0,0.55284
20325,1.014763,40650000.0,41167784,46016525,21794781,83424512,87726205,10854195,4450081,8928521.0,10926770.0,4469959.0,0.55284
20326,1.014763,40652000.0,41169817,46019013,21795840,83428652,87730525,10854769,4450314,8928961.0,10927345.0,4470192.0,0.55284
20327,1.014763,40654000.0,41171836,46021465,21796888,83432774,87734815,10855335,4450542,8929398.0,10927912.0,4470419.0,0.55284
20328,1.014761,40656000.0,41173781,46023685,21797924,83436823,87739009,10855864,4450740,8929824.0,10928452.0,4470619.0,0.55284
20329,1.014761,40658000.0,41175783,46026133,21798965,83440928,87743262,10856430,4450969,8930257.0,10929018.0,4470848.0,0.55284
20330,1.01476,40660000.0,41177792,46028581,21800011,83445042,87747549,10856994,4451196,8930692.0,10929585.0,4471077.0,0.54914
20331,1.01476,40662000.0,41179806,46031034,21801060,83449159,87751832,10857561,4451423,8931127.0,10930151.0,4471305.0,0.54914
20332,1.014757,40664000.0,41181710,46033209,21802075,83453170,87755946,10858080,4451618,8931542.0,10930679.0,4471502.0,0.54914
