IDX,IPC,CYCLE,INSTNUM,REGR,REGW,ROBR,ROBW,MEMR,MEMW,BRANCH,LOADDEP,STOREDEP,PVF
3834,2.166165,7668000.0,16576998,24394029,14964297,23205709,35361237,5624445,1866002,749111.0,5629537.0,1867317.0,0.417
3835,2.166172,7670000.0,16581381,24400474,14968247,23211819,35370555,5625938,1866497,749304.0,5631025.0,1867808.0,0.417
3836,2.16618,7672000.0,16585759,24406910,14972203,23217913,35379865,5627427,1866978,749499.0,5632514.0,1868294.0,0.42052
3837,2.166189,7674000.0,16590153,24413360,14976162,23224033,35389228,5628919,1867472,749695.0,5634007.0,1868785.0,0.42052
3838,2.166199,7676000.0,16594552,24419831,14980133,23230158,35398587,5630413,1867966,749893.0,5635499.0,1869278.0,0.42052
3839,2.166206,7678000.0,16598933,24426292,14984093,23236266,35407937,5631903,1868461,750087.0,5636990.0,1869772.0,0.42058
3840,2.166213,7680000.0,16603307,24432719,14988047,23242360,35417254,5633388,1868943,750284.0,5638483.0,1870259.0,0.42058
3841,2.166221,7682000.0,16607694,24439172,14992006,23248473,35426599,5634875,1869434,750482.0,5639967.0,1870748.0,0.4205
3842,2.166228,7684000.0,16612071,24445612,14995962,23254576,35435927,5636357,1869923,750680.0,5641451.0,1871238.0,0.4205
3843,2.166232,7686000.0,16616429,24452042,14999905,23260661,35445237,5637829,1870413,750876.0,5642936.0,1871728.0,0.4205
3844,2.166238,7688000.0,16620796,24458452,15003842,23266758,35454550,5639307,1870906,751074.0,5644417.0,1872219.0,0.42007
3845,2.166245,7690000.0,16625171,24464886,15007785,23272860,35463863,5640797,1871397,751272.0,5645888.0,1872712.0,0.42007
3846,2.166248,7692000.0,16629518,24471300,15011718,23278942,35473142,5642267,1871889,751470.0,5647370.0,1873203.0,0.42007
3847,2.166251,7694000.0,16633865,24477690,15015637,23285023,35482411,5643741,1872382,751668.0,5648846.0,1873694.0,0.4209
3848,2.166255,7696000.0,16638225,24484092,15019564,23291113,35491698,5645225,1872873,751866.0,5650319.0,1874187.0,0.4209
3849,2.166258,7698000.0,16642573,24490494,15023489,23297194,35500978,5646696,1873366,752064.0,5651794.0,1874679.0,0.42051
3850,2.16626,7700000.0,16646912,24496882,15027409,23303271,35510234,5648168,1873855,752262.0,5653271.0,1875167.0,0.42051
3851,2.166267,7702000.0,16651286,24503289,15031340,23309373,35519525,5649655,1874347,752460.0,5654743.0,1875659.0,0.42051
3852,2.166273,7704000.0,16655654,24509737,15035295,23315471,35528855,5651133,1874842,752658.0,5656235.0,1876153.0,0.41886
3853,2.166278,7706000.0,16660019,24516148,15039224,23321565,35538162,5652612,1875335,752856.0,5657708.0,1876647.0,0.41886
3854,2.166282,7708000.0,16664372,24522549,15043155,23327651,35547445,5654092,1875824,753054.0,5659191.0,1877137.0,0.41886
3855,2.166287,7710000.0,16668733,24528970,15047092,23333741,35556735,5655573,1876314,753252.0,5660663.0,1877630.0,0.41793
3856,2.16629,7712000.0,16673082,24535367,15051015,23339824,35566026,5657045,1876808,753450.0,5662149.0,1878120.0,0.41793
3857,2.166295,7714000.0,16677446,24541776,15054946,23345918,35575312,5658527,1877299,753648.0,5663619.0,1878612.0,0.41793
3858,2.166298,7716000.0,16681796,24548199,15058886,23352002,35584606,5659998,1877792,753846.0,5665107.0,1879103.0,0.41955
3859,2.166303,7718000.0,16686157,24554595,15062812,23358096,35593887,5661485,1878281,754044.0,5666573.0,1879594.0,0.41955
3860,2.166306,7720000.0,16690504,24561006,15066743,23364179,35603176,5662956,1878774,754242.0,5668056.0,1880087.0,0.42048
3861,2.166313,7722000.0,16694882,24567418,15070676,23370285,35612473,5664445,1879265,754440.0,5669532.0,1880578.0,0.42048
3862,2.166318,7724000.0,16699245,24573846,15074618,23376376,35621801,5665920,1879760,754638.0,5671020.0,1881071.0,0.42048
3863,2.166321,7726000.0,16703587,24580250,15078544,23382454,35631067,5667398,1880252,754836.0,5672493.0,1881564.0,0.41982
3864,2.166324,7728000.0,16707938,24586642,15082460,23388540,35640346,5668877,1880745,755033.0,5673971.0,1882058.0,0.41982
3865,2.166328,7730000.0,16712290,24593047,15086390,23394625,35649624,5670348,1881239,755231.0,5675450.0,1882551.0,0.41982
3866,2.16633,7732000.0,16716628,24599439,15090310,23400699,35658888,5671826,1881729,755429.0,5676924.0,1883041.0,0.42044
3867,2.166335,7734000.0,16720991,24605829,15094230,23406792,35668159,5673307,1882220,755627.0,5678397.0,1883532.0,0.42044
